Drillbit,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,RUL
d9h20,0.960394444,5.429822222,10.9335,16.65877778,25.30211111,33.09611111,33.76111111,35.23833333,36.23566667,36.38333333,38.08255556,37.49177778,37.63922222,37.63933333,38.00855556,37.97188889,34.61044444,28.73744444,20.90666667,13.62983333,6.2055,2.881144444,0.517123333,0,0,0,52.57194444,157.81,206.1177778,233.3144444,260.9044444,318.8666667,372.0233333,407.1277778,436.7611111,459.3844444,483.9066667,488.2077778,488.5077778,491.2655556,504.8066667,491.9888889,451.3188889,363.8366667,279.2911111,205.5377778,114.0217778,61.70233333,30.61455556,14.18438889,4.018933333,0,3
d9h21,1.182008889,5.688388889,10.67484444,17.54555556,26.11488889,33.61322222,34.97988889,36.75288889,37.75022222,38.48888889,37.89788889,39.44922222,37.78711111,38.78433333,38.48888889,40.11411111,35.75533333,29.40233333,23.01211111,15.73544444,8.310866667,3.878433333,1.218948889,0.517123333,0,0,54.83125556,156.6888889,209.5144444,236.3377778,274.8922222,327.4188889,388.9511111,432.0133333,458.7522222,481.2166667,498.3777778,501.7366667,499.8511111,501.0566667,511.0644444,523.5433333,488.5088889,380.3466667,285.8577778,233.6911111,148.3422222,86.70022222,52.24588889,25.17722222,9.574411111,1.418455556,2
d9h22,0.960381111,5.319011111,10.93361111,17.139,25.33933333,34.90577778,38.19344444,38.89533333,39.043,39.74477778,39.56033333,39.56022222,40.29877778,39.67088889,39.81877778,40.55744444,40.48366667,35.09055556,29.25444444,22.16244444,16.14188889,13.14988889,12.52211111,11.89388889,5.836133333,0,51.72475556,151.9544444,206.9988889,235.9588889,264.0555556,321.3044444,437.3177778,498.2266667,507.1955556,519.9788889,530.6766667,517.3855556,521.5977778,531.9733333,544.9377778,550.61,537.8066667,474.4322222,385.2533333,315.4966667,219.8766667,145.1011111,79.72,29.78711111,9.810811111,1.300255556,1
d9h23,0.051144615,4.168254615,11.7377,24.26792308,37.36084615,44.21423077,48.51038462,50.37715385,52.03946154,56.23315385,60.63161538,62.44715385,62.83069231,60.96392308,55.82392308,55.05669231,43.49815385,31.99069231,34.90592308,35.13615385,34.13884615,34.06215385,35.72423077,35.74984615,34.54807692,23.57761538,83.69061538,195.3792308,242.4523077,328.21,478.1707692,545.9076923,530.5361538,523.8053846,522.1223077,515.8407692,490.0053846,439.4676923,403.6138462,393.8461538,426.8346154,453.1530769,440.7715385,600.9292308,648.8146154,627.6853846,663.1553846,668.4923077,661.0215385,662.6815385,654.6230769,441.2630769,0
d10h1,2.0777475,6.3578625,10.928875,14.461,17.61925,17.536125,18.201125,18.948875,19.613875,20.777375,22.065375,21.81625,20.943625,22.813625,22.564375,22.93825,25.265375,25.348375,23.977125,16.788125,11.09505,3.98925,0.12466375,0,0,0,45.345625,140.2275,205.655,245.865,268.26375,281.305,290.235,288.95875,299.39625,301.95375,308.8025,320.07125,332.24125,323.66875,323.3275,339.7825,326.585,350.06625,318.52875,281.3025,222.37875,136.7225,70.61175,28.723375,3.989325,0,22
d10h2,0.124665,2.9503875,7.6876875,12.383375,16.08175,19.239875,20.61125,21.899375,22.647375,23.977,25.1405,25.265375,25.099,25.59775,25.556,25.18225,26.09625,27.55075,26.387125,23.852375,17.369875,12.2171625,4.48790125,0.540225,0,0,49.3645,148.3575,209.3125,245.29625,267.27,282.43875,293.9375,302.74125,308.4175,317.84375,322.64,331.555,338.7525,342.01125,353.32,351.095,359.49125,359.6625,338.5825,291.5,214.72625,145.97375,71.689625,31.249875,7.446725,0,21
d10h3,0.124665,2.867275,7.6045625,12.051,17.24525,20.32025,21.566875,23.644625,25.55625,26.5535,26.553375,28.54825,26.7195,28.008,26.80275,27.634,27.05225,27.34325,28.548125,23.72775,18.40875,11.095175,4.945025,1.329755,0,0,52.400625,144.43125,207.48375,244.4475,265.14375,285.2725,300.83125,309.195,326.07,328.47,348.00875,364.97625,359.1475,367.545,365.49125,364.975,373.88875,368.40625,358.29,292.445,221.78125,149.47875,78.90675,36.43625,10.37235,0.2659625,20
d10h4,0.041555,2.86728875,7.4382875,12.050875,16.497125,19.07375,20.8605,22.605625,24.434125,26.138,27.633875,28.506875,27.75875,27.88325,27.80025,28.465125,28.299,28.174,27.13525,22.979875,16.913,9.2666375,4.113925,0.62332375,0,0,47.606375,143.87125,203.66875,242.18,261.88375,276.485,291.50625,309.61625,317.15625,322.98375,334.4675,371.49,372.175,378.34625,366.175,377.145,378.85875,360.86375,353.32375,278.58375,206.39125,133.78,73.404375,32.44675,9.5744125,0.93085,19
d10h5,0.041555,2.61795125,7.355175,11.302875,16.45575,18.9905,20.652625,20.860625,23.436875,24.14325,26.51175,27.384375,27.592125,28.132625,28.714375,28.049375,29.254625,27.343,27.92475,23.395375,15.126,10.3057875,3.82304,0,0,0,42.9522875,136.7225,200.285,241.18625,259.19,277.05125,290.66,296.1325,297.86,323.6725,334.81125,362.0625,370.6325,389.14375,388.7975,381.60375,379.89,374.06125,342.69625,289.82125,214.29375,136.1625,71.9415,30.452125,8.3776125,0.6649,18
d10h6,0.16621875,2.82572625,7.4383125,12.341875,17.0375,19.323125,20.777375,23.520125,24.392625,24.143375,26.71975,29.337625,29.462375,28.548,29.296125,28.340125,29.005,28.1325,27.0105,21.6085,14.0455,7.6460875,1.78686,0,0,0,47.6065,137.985,198.73625,240.90375,262.02375,278.61,292.9275,304.92875,321.95875,326.92625,332.92375,374.2325,394.80875,386.05875,393.1025,392.91375,402.62875,385.55,329.32625,269.67875,184.97625,114.447375,62.10125,25.93075,7.31385,1.1968125,17
d10h7,0.124665,3.07505,7.687625,12.258875,17.785375,19.697,20.902,22.23175,24.517375,25.888625,27.301375,28.54825,28.298875,28.963625,29.50375,29.0885,28.63125,28.008,25.389875,20.569625,14.211625,7.6460625,1.82840375,0,0,0,41.0904125,134.34125,197.61875,237.9275,258.48125,278.895,292.78625,298.8825,308.25625,324.87,352.2925,374.40375,394.4625,387.6,400.77125,410.26125,415.245,387.64875,338.41,261.8825,184.69375,116.7585,62.36725,24.601,7.3137625,0.5319125,16
d10h8,0.08311,2.70105125,7.4383,11.6770125,18.9075,19.697125,21.317625,22.4395,24.309625,23.81075,26.595125,28.007875,29.545375,29.6285,28.756,29.088375,29.42075,28.963625,26.38725,21.649875,14.54425,7.7291625,1.537545,0,0,0,48.40425,138.825,200.15375,238.77625,256.63875,291.08625,291.52875,300.24625,310.81625,322.81375,333.09875,366.86125,384.68625,398.4275,392.0675,396.08875,395.40125,389.37875,333.7825,270.95625,194.13,120.522375,64.893625,26.994625,8.5107,0.9308625,15
d10h9,0.124665,2.95040125,7.3967375,11.760125,17.28675,19.8215,21.02675,21.733,23.644625,26.054625,26.9275,27.80025,29.29625,29.00525,30.044125,29.753125,29.91925,30.12725,26.88575,20.694125,14.25325,7.85385,2.07773,0,0,0,49.867,143.59125,203.66625,239.77,255.36125,276.3425,291.08375,298.555,304.0425,316.655,340.29625,363.09125,385.715,397.08125,401.31,404.64,412.2175,398.88375,350.92125,271.005,186.67,122.7215,66.2235,28.0585,10.2394625,3.3244625,14
d10h10,0.20777375,3.0335125,7.6876375,11.6354125,18.616625,21.359125,22.190125,24.808125,26.71975,27.21825,29.37925,30.45975,29.9195,30.58425,30.3765,30.16875,30.958375,31.581375,29.919375,24.475625,18.201,11.8846875,4.2801375,0.3324375,0,0,49.202125,143.73125,201.695,237.785,247.99125,282.8625,299.88,308.59875,330.355,338.92625,361.89125,393.3375,410.635,397.2275,397.275,398.67375,412.39875,401.11875,364.635,296.14125,221.92375,153.2625,90.835625,46.14375,21.2765,7.5797625,13
d10h11,0.443247778,4.026188889,9.419088889,14.44266667,20.759,22.975,25.33922222,26.52111111,27.99855556,28.99577778,29.91944444,28.73733333,29.99322222,28.81122222,29.18066667,29.80866667,29.10688889,25.37622222,17.58211111,9.973111111,3.139711111,0.184693333,0,0,0,0,49.44752222,159.1811111,218.95,256.4955556,271.8688889,303.9311111,330.7355556,342.7711111,352.37,363.0344444,387.5766667,407.8333333,401.1522222,411.7677778,409.7077778,406.3966667,378.4211111,312.9555556,239.1088889,157.9366667,90.99688889,40.18922222,16.07551111,5.791922222,0.827422222,0,12
d10h12,1.329747778,5.946944444,11.52455556,17.176,23.15977778,25.37611111,26.92744444,27.88777778,29.18066667,30.36266667,30.47355556,30.215,30.39955556,30.73211111,31.13844444,30.80577778,27.99855556,22.19955556,15.21833333,7.424444444,1.62527,0.110813333,0,0,0,0,0.8274,1.891222222,95.69022222,181.3711111,232.0522222,253.5988889,280.4655556,319.31,338.2022222,344.4466667,348.7144444,377.9644444,403.4911111,415.5711111,419.6755556,418.0944444,415.7211111,407.8488889,366.8477778,280.6822222,209.5611111,134.8866667,71.98577778,32.86055556,14.77528889,5.555555556,11
d10h13,2.437887778,7.165877778,12.33722222,19.87233333,25.08055556,25.70855556,28.25722222,28.885,29.40222222,29.36544444,29.14366667,28.92222222,29.47633333,28.92211111,29.25455556,30.10411111,29.29166667,24.37866667,18.61666667,10.56408889,4.284766667,0.147751111,0,0,0,0,14.18443333,121.9751111,196.9944444,240.3655556,263.0466667,299.72,332.4122222,339.8777778,351.6077778,365.4711111,368.5188889,389.2488889,393.2777778,390.4844444,393.3722222,394.5944444,389.2388889,372.48,315.1244444,240.3677778,166.7811111,95.80833333,44.08988889,20.922,9.4563,2.4823,10
d10h14,0.332438889,3.989255556,9.123622222,14.33177778,20.79577778,25.59777778,28.22044444,28.77433333,29.77166667,28.73733333,29.36544444,29.32844444,28.84833333,28.92233333,28.29422222,29.21755556,30.62111111,29.66088889,24.96977778,17.39744444,8.7912,2.511745556,0,0,0,0,55.756,168.6511111,223.8611111,250.4477778,267.8366667,309.4166667,341.7055556,352.2155556,358.92,369.5844444,371.26,379.7933333,383.6022222,383.9055556,381.9244444,393.3788889,388.4755556,353.4377778,308.5155556,239.4855556,158.6844444,82.73966667,35.461,15.48466667,5.319155556,0,9
d10h15,0.221625556,3.693744444,8.532522222,14.18411111,20.27877778,26.632,28.40488889,29.47611111,29.99322222,29.36533333,29.03288889,28.405,29.03288889,28.55277778,28.58966667,29.03277778,29.99344444,29.80866667,26.41033333,21.20222222,13.741,5.983866667,1.772988889,0,0,0,49.69008889,156.6888889,217.4422222,245.1555556,269.6011111,299.6877778,340.3344444,353.2855556,378.1177778,384.5155556,391.8588889,392.9466667,392.3055556,392.7977778,399.6833333,393.7155556,385.8866667,350.9988889,314.2033333,262.4177778,196.3944444,114.4846667,49.88177778,22.93144444,11.11118889,2.600477778,8
d10h16,0.406324444,4.100055556,9.271366667,13.85155556,22.60577778,29.18055556,30.95355556,32.54188889,33.42844444,32.98522222,34.75822222,34.97977778,35.49688889,35.60766667,37.75011111,36.08788889,31.76622222,26.33633333,19.28144444,11.63534444,4.949622222,1.255878889,0,0,0,0,46.9392,149.5877778,213.54,247.2977778,262.0422222,318.3955556,356.7866667,370.9555556,392.8311111,421.2933333,425.6855556,451.9477778,455.2711111,458.7511111,493.59,490.1444444,413.6988889,322.01,240.6222222,174.2588889,100.1122222,46.80855556,23.04966667,11.11107778,4.609933333,0.2364,7
d10h17,2.290127778,7.018133333,11.85711111,18.912,26.92766667,30.99055556,31.98788889,32.542,33.687,34.315,36.86377778,36.642,35.97711111,35.57088889,37.307,33.53922222,30.36277778,21.867,14.33177778,6.870377778,1.994635556,0.036937778,0,0,0,0,10.99293333,120.9062222,196.8611111,237.3433333,256.2422222,292.8866667,348.7122222,366.3855556,388.5466667,409.2422222,447.6777778,468.8766667,473.4633333,475.0511111,477.42,482.8,459.5433333,374.7922222,290.7466667,214.4555556,131.1852222,61.11133333,29.66911111,12.76594444,5.673777778,0.1182,6
d10h18,0.701811111,4.691066667,9.899177778,15.73522222,22.67944444,30.141,31.84033333,31.80322222,33.02222222,34.16722222,34.61044444,35.05377778,35.42322222,35.94022222,36.86366667,37.67622222,32.50488889,26.15166667,19.76144444,11.85708889,4.728,0.480192222,0,0,0,0,60.76655556,163.9144444,222.35,246.5433333,274.7666667,317.84,363.4911111,364.1,381.9644444,418.3844444,439.7677778,449.5766667,451.4755556,467.2955556,476.33,458.5955556,405.6122222,325.8655556,243.8955556,174.6455556,90.01633333,41.84411111,18.91255556,8.865188889,2.127655556,0,5
d10h19,0.480195556,4.210855556,9.345111111,14.40566667,21.94088889,29.587,31.914,31.84022222,33.42844444,33.98266667,35.05366667,35.75544444,35.97722222,36.38355556,37.63955556,37.01144444,34.72111111,27.00144444,20.98033333,12.00464444,5.319011111,1.514447778,0,0,0,0,51.11481111,154.9444444,216.6877778,246.29,266.5744444,313.1866667,357.2455556,378.7266667,397.0644444,429.9577778,442.6144444,456.6966667,455.7455556,473.7844444,494.98,493.0622222,433.02,353.1255556,266.0722222,194.6422222,109.1591111,52.36422222,24.23144444,10.8747,4.846355556,0.1182,4
d10h20,0.480194444,4.395577778,9.271366667,15.69844444,22.27355556,31.10133333,33.90855556,35.53388889,33.94566667,35.01677778,36.75288889,37.01144444,37.08533333,36.56822222,39.48633333,38.82133333,35.20144444,27.48155556,20.09411111,12.96512222,6.722655556,1.440577778,0,0,0,0,49.69035556,157.0633333,217.3233333,246.6677778,279.3033333,315.8833333,374.9188889,417.3088889,442.4566667,433.28,454.64,475.6788889,473.6222222,482.18,485.9688889,509.13,445.4611111,340.9522222,263.5522222,200.15,113.9743333,54.96455556,25.88655556,11.702,3.5461,0.3546,3
d10h21,0.812632222,5.0235,10.047,16.10466667,22.82733333,31.323,34.01944444,35.05377778,36.753,36.27255556,37.159,38.19333333,38.59955556,38.08255556,41.961,40.37277778,36.82688889,30.03033333,22.27344444,14.25788889,6.796522222,1.625255556,0,0,0,0,58.96844444,165.2855556,222.2255556,248.6844444,276.6588889,318.9166667,367.6055556,384.9788889,421.8911111,438.1855556,450.3666667,474.4177778,490.9211111,502.1266667,489.9755556,506.4611111,438.66,341.4022222,260.9066667,194.1488889,112.5646667,58.156,30.26022222,13.12051111,2.718688889,0,2
d10h22,0.923432222,4.986577778,9.825511111,16.25277778,22.75344444,32.542,35.05366667,36.82666667,38.04555556,38.71055556,39.52311111,40.07722222,40.18822222,40.70522222,41.73933333,39.56011111,37.41788889,30.14077778,24.15711111,15.14433333,7.978555556,3.619888889,0.221631111,0,0,0,54.67977778,160.3011111,219.71,244.5255556,273.76,318.8155556,383.2966667,423.6588889,457.0122222,471.5666667,481.39,502.5211111,515.64,516.74,505.9222222,516.6277778,455.7477778,353.5277778,266.2844444,210.68,131.2722222,78.13255556,37.58855556,19.03066667,5.437333333,0.354611111,1
d10h23,1.994635,8.2555,16.53891667,26.789,36.31883333,39.50458333,40.61291667,42.10891667,42.93975,42.93975,42.85666667,41.44391667,37.427,31.72,28.11866667,29.06066667,24.62816667,19.22583333,13.32520833,10.13935833,4.183183333,0.886506667,0,0,0,0,67.87430833,185.6425,239.5808333,280.4058333,357.9425,474.235,516.7366667,523.3008333,555.995,568.7575,567.0583333,569.7325,490.18,381.1825,287.2033333,178.8175,82.57383333,26.59591667,12.05670833,8.067375,5.939716667,6.382991667,6.737591667,4.078025,0,0,0
d11h1,0.16622,3.4906,8.5603125,12.300125,16.705,17.70225,19.239875,20.32025,20.77725,21.40075,22.855,22.730375,23.146,25.223875,28.00775,27.67525,27.17675,28.091125,23.8525,17.4945,10.0978,3.9061625,0.5817625,0,0,0,54.697625,148.4975,212.57125,249.6925,260.75,275.49375,277.90125,290.8025,295.66625,291.65125,296.30125,312.2575,317.67125,333.78375,355.37875,374.575,369.60375,377.1475,308.1125,233.68625,144.01,79.816625,38.563875,14.0956875,3.324475,0,22
d11h2,0.20777375,3.407475,8.3940125,13.422125,17.536125,20.2785,22.398,23.81075,25.514625,25.514625,26.678125,28.8805,29.00525,28.465125,30.99975,28.548,28.75575,28.298875,24.143375,18.40875,9.931725,4.238575,0.33244375,0,0,0,63.243375,174.42875,210.57,242.89,260.89125,279.035,293.2125,296.25625,308.7475,312.32125,325.7275,351.4375,375.26125,358.80625,361.5475,382.97375,372.17375,368.745,311.325,229.15375,147.09625,81.433375,35.90425,13.1649375,2.9255375,0,21
d11h3,0.12466375,3.11661,8.02005,12.79875,18.201,20.943625,21.525375,24.84975,26.221125,26.968875,28.71425,28.839,28.880375,29.587125,27.6755,29.919375,28.506625,28.298625,23.852375,16.580375,12.0507875,4.6956975,0.041555,0,0,0,44.8139625,142.32875,204.235,240.905,259.9,281.8725,291.61875,299,314.245,322.6425,335.49625,375.26,372.5175,374.06125,364.46125,370.46125,388.65875,374.2575,314.73,222.6425,139.66625,78.75975,36.968125,14.2286375,3.1914875,0,20
d11h4,0.20777375,3.4490375,8.4772625,13.2975,17.70225,20.5695,22.979875,23.852375,24.808125,27.63375,29.71175,28.007875,28.7975,28.880625,29.08825,29.130125,28.3405,27.343,23.187625,17.7855,10.721125,4.28013875,0,0,0,0,53.221,146.11375,209.5975,243.88,260.32375,279.17875,298.75,296.85375,305.1075,316.9875,347.83625,365.835,366.1775,357.6075,363.60625,375.60375,375.26,360.69125,303.755,222.07625,150.74,83.6185,40.558625,14.22865,4.122375,0,19
d11h5,0.16621875,3.44905,8.43555,13.713125,18.491875,19.156875,21.691375,23.229125,26.01325,26.5535,27.384625,31.083,28.091,28.963625,28.880625,29.711625,29.462375,27.26,23.64475,17.079,9.2251375,4.2801375,0,0,0,0,55.502375,150.18,207.335,242.88875,259.47375,280.735,289.38375,298.27625,306.12875,318.18625,338.23875,364.80375,371.31875,360.005,360.005,379.88875,377.49,363.26375,303.9925,217.545,135.4625,73.670375,35.904375,12.6329375,2.9255375,0,18
d11h6,0.29088875,3.656825,8.8512125,13.754625,18.32575,20.071,21.026625,22.93825,24.808125,27.05225,26.844375,29.04675,29.33775,29.54525,29.005375,28.797375,30.335,26.969,23.81075,17.951625,11.0120875,4.2801375,0.41555,0,0,0,53.899875,148.7775,208.18875,243.73875,260.1825,280.3125,294.555,300.6875,301.9075,317.05375,344.2375,360.17875,370.97625,370.805,377.83,364.29,373.88875,357.7775,303.94375,221.08875,148.3575,82.889125,43.21825,17.952125,7.3138,1.329775,17
d11h7,0.2493275,3.8230375,8.5603375,13.713,18.5335,20.6525,22.315125,26.59475,27.301625,28.174375,28.29875,30.04425,28.63125,29.961,29.3375,29.379125,30.750625,29.0465,24.642,19.156625,12.5495875,5.1112375,0.41555,0,0,0,52.962,144.29375,205.3675,240.62125,256.78,276.625,287.82375,298.2725,325.38375,337.38125,350.75,354.865,379.545,362.92,378.85875,378.00375,382.28875,376.12375,312.37625,230.7075,154.10375,93.67875,48.005375,19.68075,5.1861625,0.132975,16
d11h8,0.249335,3.4490375,8.601825,13.2145,19.2815,20.901875,23.229,23.977,25.680875,25.9715,27.716875,28.714375,29.753125,30.002625,31.249125,29.961125,31.249125,28.38175,25.265375,19.696875,13.131375,6.6903125,1.2050875,0,0,0,42.154225,137.985,200.00875,236.65125,251.81875,282.58,293.2125,303.37375,306.98375,324.87125,331.04,357.95,374.23,385.71625,393.49625,389.91125,386.23,382.11625,320.02375,242.605,169.66375,104.877,55.186125,24.733875,8.7765625,1.5957625,15
d11h9,0.332445,3.6152625,8.477275,14.128375,19.738625,22.19025,23.686,24.018625,24.849875,25.680875,27.010625,27.3015,27.800125,29.213,29.33775,30.45975,28.96375,28.92225,25.057375,18.45025,12.3418375,6.025425,0.49866375,0,0,0,46.8155,142.47,200.84875,233.105,258.62125,283.225,296.64625,302.675,306.71375,312.01625,322.81375,342.01125,351.095,367.03375,386.57125,395.5625,401.9775,378.175,320.26125,238.93125,169.6625,103.09775,56.649,27.127625,11.037225,3.1914875,14
d11h10,0.184687778,3.730688889,9.1974,14.66422222,21.01766667,24.305,25.67166667,25.67166667,26.89044444,28.07255556,30.62122222,30.80588889,31.69222222,31.80322222,31.50766667,30.43655556,26.52122222,20.57433333,13.14967778,5.688388889,1.071193333,0,0,0,0,0,21.98587778,126.5752222,195.3711111,235.9577778,256.3711111,292.9622222,314.1288889,325.25,319.4622222,327.8411111,358.9211111,385.7344444,394.8955556,412.72,407.3555556,405.6811111,362.1188889,270.7522222,189.2677778,115.0656667,59.10166667,26.241,10.04728889,2.482288889,0,0,13
d11h11,0.37399875,3.9892625,8.8928375,13.713,20.112375,22.813625,25.63925,26.13775,27.3845,29.04675,29.504,31.2075,31.249375,32.495625,32.03875,33.036,31.207375,30.7505,27.0105,20.902125,14.087,7.4382375,2.2023975,0.041555,0,0,47.207575,136.865,198.59875,230.555,248.84125,281.58875,301.405,318.88125,325.89875,338.06875,356.75,371.83125,396.02875,402.49,409.745,417.02625,409.74625,393.02375,339.78125,256.2125,177.52375,113.40175,64.228875,31.516125,11.9680625,1.7287375,12
d11h12,0.45709875,4.0723625,8.8096125,14.12875,20.153875,23.436875,25.888625,27.467625,27.883375,28.75575,30.127125,30.999875,31.8725,32.412625,31.374,32.7035,31.45675,30.3765,25.930125,19.530875,13.00675,7.4798375,2.4932975,0,0,0,53.885875,142.32875,198.59,230.6975,251.25125,281.87125,302.335,320.585,340.125,349.55125,360.52,372.69,403.095,419.8725,407.7975,409.07875,422.54,400.6625,325.41625,247.1425,176.39625,113.422875,60.372375,29.787,12.366975,3.5904375,11
d11h13,0.45710375,4.0308125,8.7680625,13.50525,20.8605,23.977,26.636625,27.259875,27.717,28.423375,30.16875,30.91675,31.207625,33.11925,33.618,33.701,33.534875,31.457,27.135125,21.52525,14.91825,8.4355625,3.324375,0.62332375,0,0,50.146875,143.45375,198.30375,228.4275,249.54875,282.72375,303.245,321.4425,329.32625,333.44,347.8375,370.1175,399.43,396.94,429.48625,436.24625,429.83875,418.30375,344.23875,269.31,191.02125,126.35,74.202375,36.569125,15.9574375,5.0531625,10
d11h14,0.20777375,3.4905875,8.144775,13.713125,18.076375,23.644875,26.71975,27.7585,28.880625,30.002625,30.667125,32.12175,32.288125,33.493,34.490375,34.1995,32.78675,32.537375,27.924875,22.81375,16.954375,8.8512375,4.1139375,0.08311,0,0,44.1561,144.8525,206.0675,234.81,259.33,279.33875,324.015,333.44125,343.89375,353.15,379.2025,390.1725,405.16375,426.28,436.96,448.35,440.695,436.9575,372.68875,277.345,207.505,142.18875,83.560875,42.02125,20.61175,9.441475,9
d11h15,0.20777375,3.5737125,8.35255,13.339125,19.364625,25.59775,28.963625,29.836375,30.50125,32.080375,31.9555,33.285375,33.368375,35.03075,34.573375,34.8645,34.4905,33.61775,29.129875,23.312125,16.78825,9.5576625,3.6152625,0.41555,0,0,46.290775,138.40625,198.17125,228.2875,251.11125,286.37375,333.26875,350.2375,367.375,387.43,402.34875,414,427.1725,436.78125,454.2225,447.995,450.3075,446.92625,380.79125,304.29375,228.7175,153.825,91.682625,46.010625,22.872375,11.303175,8
d11h16,0.775698889,5.2082,10.49017778,17.102,23.97244444,29.55011111,30.36255556,31.84,32.83744444,33.46544444,36.05111111,37.45455556,37.38077778,38.23022222,37.08533333,34.68455556,29.51311111,23.52922222,15.51366667,8.3478,2.179313333,0.036937778,0,0,0,0,53.0187,153.6977778,212.7844444,237.8466667,269.8544444,307.1088889,344.9044444,370.1955556,386.2188889,404.9222222,437.7122222,463.1811111,482.6466667,484.54,499.9288889,480.13,400.5255556,304.0911111,221.3733333,146.3488889,76.62822222,36.28833333,17.37594444,5.319133333,0,0,7
d11h17,0.997316667,5.503711111,11.19198889,16.80666667,24.56333333,30.43666667,31.80322222,32.98511111,34.31488889,35.97722222,37.15922222,38.26722222,38.82133333,38.67355556,37.86111111,34.86911111,30.51055556,23.75088889,15.88311111,8.384777778,2.437882222,0.332448889,0,0,0,0,61.13988889,159.4288889,214.5433333,240.2444444,263.5544444,322.8588889,360.9022222,392.95,418.7266667,431.2244444,460.3344444,482.9566667,491.1833333,491.9733333,485.4888889,470.7755556,401.8111111,313.1211111,224.7733333,144.4766667,72.22855556,33.56977778,14.30256667,4.137122222,0,0,6
d11h18,0.738762222,5.097388889,10.04704444,17.58244444,23.86155556,30.17788889,31.988,33.20688889,33.98255556,35.34911111,36.30966667,38.30422222,37.71322222,38.489,37.01133333,35.38611111,30.28888889,24.04644444,16.25244444,8.384844444,2.770334444,0.110813333,0,0,0,0,52.08552222,156.9388889,211.02,236.7144444,273.2544444,314.9011111,355.8755556,389.7444444,418.2511111,430.4344444,448.4688889,477.2622222,493.2744444,492.2922222,487.0811111,465.08,404.8166667,312.3555556,230.1666667,153.4477778,81.05144444,39.48,17.96688889,6.855766667,0.354611111,0,5
d11h19,0.960381111,5.466755556,10.71177778,17.24988889,24.60033333,31.43377778,31.58166667,33.94555556,34.72144444,35.82944444,37.12222222,38.19344444,38.969,38.78455556,38.452,36.38333333,32.06155556,24.89588889,16.88055556,9.012744444,3.324378889,0.110813333,0,0,0,0,60.98288889,154.9433333,213.2833333,238.6033333,272.3733333,322.52,358.3111111,386.6533333,422.0466667,434.23,457.6444444,469.5111111,479.9522222,501.0811111,502.2122222,486,404.7988889,307.3966667,227.0177778,150.3355556,76.85822222,36.87955556,15.60283333,5.319166667,0.472822222,0,4
d11h20,0.812637778,5.097377778,10.23164444,17.61922222,23.86177778,31.43377778,33.059,34.20411111,35.57088889,36.75288889,39.19055556,40.18788889,40.48344444,40.37266667,39.33833333,37.824,33.20688889,26.18877778,18.39488889,11.15511111,4.617211111,0.554075556,0,0,0,0,56.01962222,157.0633333,214.5433333,240.7455556,276.2777778,323.3488889,372.0233333,403.2388889,426.4777778,441.3488889,474.4155556,501.63,512.8488889,516.4122222,519.6544444,496.2966667,434.5444444,345.6666667,259.3955556,181.8866667,97.68333333,51.41844444,25.41366667,11.58403333,3.191511111,0,3
d11h21,1.25587,6.353266667,12.44792222,18.39488889,25.63466667,31.72944444,34.09333333,35.05355556,36.38333333,38.93211111,39.08011111,39.37533333,38.89511111,39.37533333,39.30155556,37.34377778,32.09877778,24.71122222,17.39766667,9.382133333,3.582933333,0.221625556,0,0,0,0,22.10388889,132.2028889,205.7744444,250.3222222,273.6322222,298.0322222,352.9788889,394.7811111,434.5444444,464.13,490.5855556,504.1344444,511.2288889,501.4033333,497.2566667,509.3244444,498.8711111,433.3577778,325.7766667,243.0133333,163.1766667,96.74411111,62.52944444,36.40666667,20.80377778,6.264888889,2
d11h22,2.260582,7.81229,14.36111,20.9767,31.8142,36.5017,39.926,41.2223,42.2196,43.084,43.0841,43.1504,43.4828,44.314,40.0588,33.3102,25.8969,19.3146,15.7908,14.6273,7.64598,2.65951,0.23271,0,0,0,2.23407,94.8489,177.716,225.99,255.022,285.305,378.899,447.566,479.462,492.748,510.505,513.095,527.239,529.571,529.896,493.335,384.514,294.14,213.02,129.491,65.7447,21.38305,8.4042,4.68087,1.80851,0,1
d11h23,0.08865,5.2082,15.09267333,27.59233333,41.13366667,55.33973333,63.53993333,65.11333333,70.36606667,76.0174,80.60506667,71.42986667,63.22966667,58.48693333,58.97446667,55.53933333,55.0296,55.67226667,57.93286667,58.1766,59.17393333,59.37333333,46.60773333,16.511126,0,0,88.65143333,208.7046667,260.7306667,359.79,519.608,578.096,564.772,541.0466667,543.6726667,533.1706667,497.0753333,426.8766667,374.3913333,271.5813333,320.7986667,389.2486667,499.9906667,570.2246667,604.92,624.032,595.518,621.648,490.38,131.2004667,0,0,0
